"Districtname","Currentstate","Nextstate","Changestate","Samestate","Timestep","RunIndex","Region","tick","run"
"Kadapa","R","S",0.702908407074138,0.29709159292586207,25,1,4,24.0,1
"Guntur","S","I",0.4517864978105653,0.5482135021894347,25,1,3,24.0,1
"Chittoor","I","R",0.11875214098999631,0.8812478590100037,25,1,1,24.0,1
"Visakhapatnam","I","I",0.0,1.0,25,1,10,24.0,1
"Anantapur","R","S",0.7249031709776885,0.2750968290223115,25,1,0,24.0,1
"East-Godavari","I","I",0.0,1.0,25,1,2,24.0,1
"Prakasam","I","I",0.10114953708325128,0.8988504629167487,25,1,8,24.0,1
"Krishna","I","I",0.010054868023577827,0.9899451319764221,25,1,5,24.0,1
"West-Godavari","S","I",0.9247520317360425,0.0752479682639575,25,1,12,24.0,1
"Srikakulam","S","I",1.0,0.0,25,1,9,24.0,1
"Kurnool","I","I",0.10120167674089298,0.8987983232591069,25,1,6,24.0,1
"Nellore","S","I",0.7187443552591931,0.281255644740807,25,1,7,24.0,1
"Vizianagaram","I","I",0.0,1.0,25,1,11,24.0,1
"Kadapa","S","I",0.6050993514320101,0.3949006485679899,26,1,4,25.0,1
"Guntur","I","I",0.0,1.0,26,1,3,25.0,1
"Chittoor","I","I",0.0,1.0,26,1,1,25.0,1
"Visakhapatnam","I","I",0.0,1.0,26,1,10,25.0,1
"Anantapur","S","S",0.582873556452534,0.41712644354746586,26,1,0,25.0,1
"East-Godavari","I","I",0.0,1.0,26,1,2,25.0,1
"Prakasam","I","I",0.0,1.0,26,1,8,25.0,1
"Krishna","I","I",0.0,1.0,26,1,5,25.0,1
"West-Godavari","I","I",0.0,1.0,26,1,12,25.0,1
"Srikakulam","I","I",0.0,1.0,26,1,9,25.0,1
"Kurnool","I","I",0.0,1.0,26,1,6,25.0,1
"Nellore","S","I",0.8342007989103438,0.16579920108965612,26,1,7,25.0,1
"Vizianagaram","I","I",0.0,1.0,26,1,11,25.0,1
"Kadapa","I","I",0.2694105121080148,0.7305894878919851,27,1,4,26.0,1
"Guntur","I","I",0.14920455072119926,0.8507954492788007,27,1,3,26.0,1
"Chittoor","I","I",0.017562415510766302,0.9824375844892337,27,1,1,26.0,1
"Visakhapatnam","I","I",0.13482106218859888,0.8651789378114011,27,1,10,26.0,1
"Anantapur","S","I",0.7830414603567012,0.21695853964329886,27,1,0,26.0,1
"East-Godavari","I","I",0.026083672588632666,0.9739163274113672,27,1,2,26.0,1
"Prakasam","I","I",0.03934127468756316,0.9606587253124368,27,1,8,26.0,1
"Krishna","I","R",0.017350427469380786,0.9826495725306192,27,1,5,26.0,1
"West-Godavari","R","S",1.0,0.0,27,1,12,26.0,1
"Srikakulam","I","I",0.0,1.0,27,1,9,26.0,1
"Kurnool","I","I",0.0,1.0,27,1,6,26.0,1
"Nellore","S","I",0.9185050417344827,0.0814949582655173,27,1,7,26.0,1
"Vizianagaram","I","I",0.13830262804395269,0.8616973719560473,27,1,11,26.0,1
"Kadapa","I","I",0.1662036682432313,0.8337963317567686,28,1,4,27.0,1
"Guntur","I","I",0.11176827476260982,0.8882317252373901,28,1,3,27.0,1
"Chittoor","I","I",0.012185471932044573,0.9878145280679554,28,1,1,27.0,1
"Visakhapatnam","I","I",0.09307997425105509,0.9069200257489448,28,1,10,27.0,1
"Anantapur","S","I",1.0,0.0,28,1,0,27.0,1
"East-Godavari","I","I",0.018146264232235122,0.9818537357677649,28,1,2,27.0,1
"Prakasam","I","I",0.027893349453001866,0.9721066505469981,28,1,8,27.0,1
"Krishna","I","I",0.012432692226730655,0.9875673077732694,28,1,5,27.0,1
"West-Godavari","R","R",NaN,NaN,28,1,12,27.0,1
"Srikakulam","I","I",0.0,1.0,28,1,9,27.0,1
"Kurnool","I","I",0.0,1.0,28,1,6,27.0,1
"Nellore","I","I",0.006032172749843669,0.9939678272501563,28,1,7,27.0,1
"Vizianagaram","I","I",0.10757124091869757,0.8924287590813025,28,1,11,27.0,1
"Kadapa","I","R",0.21966512557763693,0.780334874422363,29,1,4,28.0,1
"Guntur","I","I",0.13969555476119372,0.8603044452388062,29,1,3,28.0,1
"Chittoor","I","I",0.04314521701794509,0.956854782982055,29,1,1,28.0,1
"Visakhapatnam","I","I",0.1295660037804294,0.8704339962195706,29,1,10,28.0,1
"Anantapur","S","I",1.0,0.0,29,1,0,28.0,1
"East-Godavari","I","I",0.021966184926905018,0.978033815073095,29,1,2,28.0,1
"Prakasam","I","I",0.06839460094077635,0.9316053990592237,29,1,8,28.0,1
"Krishna","I","I",0.016991804408922777,0.9830081955910772,29,1,5,28.0,1
"West-Godavari","R","R",0.0,1.0,29,1,12,28.0,1
"Srikakulam","I","I",0.0,1.0,29,1,9,28.0,1
